Process(V) Name                 Module Base Module Name          Result
0x86ac1030 sppsvc.exe           0x076dd0000 ole32.dll            OK: module.1300.de2c1030.76dd0000.dll
0x86ac1030 sppsvc.exe           0x076a10000 WS2_32.dll           OK: module.1300.de2c1030.76a10000.dll
0x86ac1030 sppsvc.exe           0x076840000 sechost.dll          OK: module.1300.de2c1030.76840000.dll
0x86ac1030 sppsvc.exe           0x075600000 DEVOBJ.dll           OK: module.1300.de2c1030.75600000.dll
0x86ac1030 sppsvc.exe           0x075840000 ADVAPI32.dll         OK: module.1300.de2c1030.75840000.dll
0x86ac1030 sppsvc.exe           0x076ca0000 USER32.dll           OK: module.1300.de2c1030.76ca0000.dll
0x86ac1030 sppsvc.exe           0x0768c0000 GDI32.dll            OK: module.1300.de2c1030.768c0000.dll
0x86ac1030 sppsvc.exe           0x0756d0000 kernel32.dll         OK: module.1300.de2c1030.756d0000.dll
0x86ac1030 sppsvc.exe           0x0758e0000 MSCTF.dll            OK: module.1300.de2c1030.758e0000.dll
0x86ac1030 sppsvc.exe           0x075430000 CRYPT32.dll          OK: module.1300.de2c1030.75430000.dll
0x86ac1030 sppsvc.exe           0x0755d0000 CFGMGR32.dll         OK: module.1300.de2c1030.755d0000.dll
0x86ac1030 sppsvc.exe           0x077350000 NSI.dll              OK: module.1300.de2c1030.77350000.dll
0x86ac1030 sppsvc.exe           0x0755a0000 WINTRUST.dll         OK: module.1300.de2c1030.755a0000.dll
0x86ac1030 sppsvc.exe           0x0757b0000 OLEAUT32.dll         OK: module.1300.de2c1030.757b0000.dll
0x86ac1030 sppsvc.exe           0x075320000 RpcRtRemote.dll      OK: module.1300.de2c1030.75320000.dll
0x86ac1030 sppsvc.exe           0x0773f0000 IMM32.DLL            OK: module.1300.de2c1030.773f0000.dll
0x86ac1030 sppsvc.exe           0x076600000 SETUPAPI.dll         OK: module.1300.de2c1030.76600000.dll
0x86ac1030 sppsvc.exe           0x074b50000 rsaenh.dll           OK: module.1300.de2c1030.74b50000.dll
0x86ac1030 sppsvc.exe           0x075620000 msvcrt.dll           OK: module.1300.de2c1030.75620000.dll
0x86ac1030 sppsvc.exe           0x074c30000 DNSAPI.dll           OK: module.1300.de2c1030.74c30000.dll
0x86ac1030 sppsvc.exe           0x075210000 SspiCli.dll          OK: module.1300.de2c1030.75210000.dll
0x86ac1030 sppsvc.exe           0x075280000 CRYPTBASE.dll        OK: module.1300.de2c1030.75280000.dll
0x86ac1030 sppsvc.exe           0x06fca0000 sppwinob.dll         OK: module.1300.de2c1030.6fca0000.dll
0x86ac1030 sppsvc.exe           0x06faa0000 sppobjs.dll          OK: module.1300.de2c1030.6faa0000.dll
0x86ac1030 sppsvc.exe           0x075550000 KERNELBASE.dll       OK: module.1300.de2c1030.75550000.dll
0x86ac1030 sppsvc.exe           0x076ad0000 CLBCatQ.DLL          OK: module.1300.de2c1030.76ad0000.dll
0x86ab04d0 dwm.exe              0x000140000 Dwm.exe              OK: module.944.de2b04d0.140000.dll
0x86ab04d0 dwm.exe              0x0771e0000 ntdll.dll            OK: module.944.de2b04d0.771e0000.dll
0x86ab04d0 dwm.exe              0x077320000 MSASN1.dll           OK: module.944.de2b04d0.77320000.dll
0x86ab04d0 dwm.exe              0x076f30000 RPCRT4.dll           OK: module.944.de2b04d0.76f30000.dll
0x86ab04d0 dwm.exe              0x0767a0000 USP10.dll            OK: module.944.de2b04d0.767a0000.dll
0x86ab04d0 dwm.exe              0x076dd0000 ole32.dll            OK: module.944.de2b04d0.76dd0000.dll
0x86ab04d0 dwm.exe              0x076840000 sechost.dll          OK: module.944.de2b04d0.76840000.dll
0x86ab04d0 dwm.exe              0x077340000 LPK.dll              OK: module.944.de2b04d0.77340000.dll
0x86ab04d0 dwm.exe              0x075840000 ADVAPI32.dll         OK: module.944.de2b04d0.75840000.dll
0x86ab04d0 dwm.exe              0x074480000 d3d10_1core.dll      OK: module.944.de2b04d0.74480000.dll
0x86ab04d0 dwm.exe              0x073ca0000 dwmapi.dll           OK: module.944.de2b04d0.73ca0000.dll
0x86ab04d0 dwm.exe              0x076ca0000 USER32.dll           OK: module.944.de2b04d0.76ca0000.dll
0x86ab04d0 dwm.exe              0x0768c0000 GDI32.dll            OK: module.944.de2b04d0.768c0000.dll
0x86ab04d0 dwm.exe              0x0756d0000 kernel32.dll         OK: module.944.de2b04d0.756d0000.dll
0x86ab04d0 dwm.exe              0x0758e0000 MSCTF.dll            OK: module.944.de2b04d0.758e0000.dll
0x86ab04d0 dwm.exe              0x074920000 VERSION.dll          OK: module.944.de2b04d0.74920000.dll
0x86ab04d0 dwm.exe              0x077330000 PSAPI.DLL            OK: module.944.de2b04d0.77330000.dll
0x86ab04d0 dwm.exe              0x0773f0000 IMM32.dll            OK: module.944.de2b04d0.773f0000.dll
0x86ab04d0 dwm.exe              0x0744c0000 d3d10_1.dll          OK: module.944.de2b04d0.744c0000.dll
0x86ab04d0 dwm.exe              0x073b70000 WindowsCodecs.dll    OK: module.944.de2b04d0.73b70000.dll
0x86ab04d0 dwm.exe              0x073f90000 UxTheme.dll          OK: module.944.de2b04d0.73f90000.dll
0x86ab04d0 dwm.exe              0x0755a0000 WINTRUST.dll         OK: module.944.de2b04d0.755a0000.dll
0x86ab04d0 dwm.exe              0x0743f0000 dxgi.dll             OK: module.944.de2b04d0.743f0000.dll
0x86ab04d0 dwm.exe              0x074650000 dwmredir.dll         OK: module.944.de2b04d0.74650000.dll
0x86ab04d0 dwm.exe              0x075620000 msvcrt.dll           OK: module.944.de2b04d0.75620000.dll
0x86ab04d0 dwm.exe              0x075430000 CRYPT32.dll          OK: module.944.de2b04d0.75430000.dll
0x86ab04d0 dwm.exe              0x075550000 KERNELBASE.dll       OK: module.944.de2b04d0.75550000.dll
0x86ab04d0 dwm.exe              0x0744f0000 dwmcore.dll          OK: module.944.de2b04d0.744f0000.dll
0x86ad9030 explorer.exe         0x000f20000 Explorer.EXE         OK: module.656.de2d9030.f20000.dll
0x86ad9030 explorer.exe         0x0771e0000 ntdll.dll            OK: module.656.de2d9030.771e0000.dll
0x86ad9030 explorer.exe         0x06c210000 WMASF.DLL            
